المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,200"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,236"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,260"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,321"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,559"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,583"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,448,560"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,594"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,615"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,641"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,696"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,700"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,724"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,792"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,925"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,448,962"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,137"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,086"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,207"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,218"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,250"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,259"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,270"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,362"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,385"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,391"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,406"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"44,439,242"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,504"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,808"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,934"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/02,"44,449,944"
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,438,220"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,437,677"
منطقة تبوك,تبوك,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,437,558"
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,439,932"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,439,602"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,439,503"
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,441,233"
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,441,229"
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,442,118"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,441,899"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,441,865"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,442,678"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,442,476"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,441,684"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,442,534"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,443,360"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,442,939"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,443,808"
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,444,106"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"44,444,710"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,445,923"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,445,908"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,445,800"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,445,580"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,446,298"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,448,011"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,447,286"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/04/02,"44,448,905"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/02,"44,448,557"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,450,265"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,450,367"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,450,441"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,450,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,450,857"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,450,895"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,072"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,450,934"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,185"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,190"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,332"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,529"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,531"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,556"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,573"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,658"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,661"
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/04/03,"44,451,698"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,784"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,804"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,805"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,451,879"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,148"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,197"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,285"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,417"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,506"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,559"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,780"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,800"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,935"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,452,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,453,010"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,453,068"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,453,075"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,453,121"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/04/03,"44,453,125"
