المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/10,"43,323,481"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/10,"43,323,569"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/10,"43,324,139"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/10,"43,324,237"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/10,"43,324,887"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/10,"43,325,122"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/10,"43,317,792"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/10,"43,317,719"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,326,111"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,326,139"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,326,207"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,327,513"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,328,362"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,329,145"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,330,368"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,330,811"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,333,128"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,333,766"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,336,637"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,336,706"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,337,074"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,337,721"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,337,950"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,338,381"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,338,689"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,338,917"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,339,089"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,339,470"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,339,684"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,339,822"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,339,949"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,340,172"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,340,371"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,340,434"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,340,560"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,341,016"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,341,277"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,341,815"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,342,124"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,342,590"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,342,686"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,342,793"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,342,979"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,343,000"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,343,150"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,343,449"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,343,684"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,343,957"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,344,143"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,344,199"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,344,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,344,488"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,345,003"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,345,209"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,345,560"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/11,"43,345,829"
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/11,"43,341,510"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,346,573"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,346,849"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,346,946"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,347,034"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,347,490"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,348,067"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,348,109"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,348,506"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,348,665"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,349,754"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,349,959"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2026/01/12,"43,350,368"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,351,701"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2026/01/12,"43,351,961"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,352,028"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,352,346"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,352,604"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,353,089"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,353,104"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,353,115"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,353,447"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,353,884"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,354,586"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,354,597"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,357,023"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,357,178"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,357,266"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,357,788"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,358,348"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,359,460"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,359,484"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,359,939"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,360,179"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,360,279"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,361,661"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,362,111"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,362,582"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,362,816"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,362,850"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,362,932"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,363,112"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2026/01/12,"43,363,191"
